日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2019-04-06,启德邮轮码头,出境,831,230,682,1743
2019-04-06,港澳客轮码头,入境,12723,2325,5293,20341
2019-04-06,港澳客轮码头,出境,11907,2510,4803,19220
2019-04-06,屯门客运码头,入境,923,49,57,1029
2019-04-06,屯门客运码头,出境,906,32,34,972
2019-04-07,机场,入境,51416,13499,22178,87093
2019-04-07,机场,出境,29332,16547,33015,78894
2019-04-07,高铁西九龙,入境,23788,14291,878,38957
2019-04-07,高铁西九龙,出境,5177,28620,1892,35689
2019-04-07,红磡,入境,5437,1404,293,7134
2019-04-07,红磡,出境,1546,2074,556,4176
2019-04-07,罗湖,入境,146316,26313,1774,174403
2019-04-07,罗湖,出境,69191,33734,2227,105152
2019-04-07,落马洲支线,入境,62183,27444,607,90234
2019-04-07,落马洲支线,出境,36968,31131,1046,69145
2019-04-07,港珠澳大桥,入境,31494,9876,4156,45526
2019-04-07,港珠澳大桥,出境,14405,12006,4923,31334
2019-04-07,落马洲,入境,39200,10546,692,50438
2019-04-07,落马洲,出境,18645,10640,1832,31117
2019-04-07,文锦渡,入境,2817,2428,36,5281
2019-04-07,文锦渡,出境,1516,2088,50,3654
2019-04-07,沙头角,入境,4531,1263,70,5864
2019-04-07,沙头角,出境,2280,1247,193,3720
2019-04-07,深圳湾,入境,58655,21734,1313,81702
2019-04-07,深圳湾,出境,22973,29817,3102,55892
2019-04-07,中国客运码头,入境,7271,1807,1193,10271
2019-04-07,中国客运码头,出境,2272,2427,1793,6492
2019-04-07,港口管制,入境,1,0,84,85
2019-04-07,港口管制,出境,1,1,26,28
2019-04-07,启德邮轮码头,入境,3748,771,2265,6784
2019-04-07,启德邮轮码头,出境,487,977,61,1525
2019-04-07,港澳客轮码头,入境,14749,1718,3679,20146
2019-04-07,港澳客轮码头,出境,8350,1418,4496,14264
2019-04-07,屯门客运码头,入境,1120,56,36,1212
2019-04-07,屯门客运码头,出境,743,29,37,809
2019-04-18,机场,入境,37783,12809,27943,78535
2019-04-18,机场,出境,80346,6535,17371,104252
2019-04-18,高铁西九龙,入境,7463,14217,2257,23937
2019-04-18,高铁西九龙,出境,31938,14298,1646,47882
2019-04-18,红磡,入境,1545,1167,691,3403
2019-04-18,红磡,出境,3916,1183,384,5483
2019-04-18,罗湖,入境,73239,24496,1856,99591
2019-04-18,罗湖,出境,122524,28958,2190,153672
2019-04-18,落马洲支线,入境,41032,21305,827,63164
2019-04-18,落马洲支线,出境,63481,20216,757,84454
2019-04-18,港珠澳大桥,入境,12686,9453,4795,26934
2019-04-18,港珠澳大桥,出境,27928,26476,4704,59108
2019-04-18,落马洲,入境,22798,15944,1440,40182
2019-04-18,落马洲,出境,30783,11279,1250,43312
2019-04-18,文锦渡,入境,2398,2425,34,4857
2019-04-18,文锦渡,出境,3160,1705,47,4912
2019-04-18,沙头角,入境,1985,874,109,2968
2019-04-18,沙头角,出境,3248,841,100,4189
2019-04-18,深圳湾,入境,25395,18373,2236,46004
2019-04-18,深圳湾,出境,51346,22183,1935,75464
2019-04-18,中国客运码头,入境,2657,1357,1632,5646
2019-04-18,中国客运码头,出境,5548,1973,1763,9284
2019-04-18,港口管制,入境,15,2,97,114
2019-04-18,港口管制,出境,3,3,31,37
2019-04-18,启德邮轮码头,入境,677,3276,103,4056
2019-04-18,启德邮轮码头,出境,4494,438,172,5104
2019-04-18,港澳客轮码头,入境,10586,1261,4806,16653
2019-04-18,港澳客轮码头,出境,15661,1531,4522,21714
2019-04-18,屯门客运码头,入境,824,15,41,880
2019-04-18,屯门客运码头,出境,1013,14,24,1051
2019-04-19,机场,入境,32979,12242,30750,75971
2019-04-19,机场,出境,73456,7406,21236,102098
2019-04-19,高铁西九龙,入境,7724,11831,2691,22246
2019-04-19,高铁西九龙,出境,47759,9999,998,58756
2019-04-19,红磡,入境,1483,1207,1007,3697
2019-04-19,红磡,出境,7147,765,258,8170
2019-04-19,罗湖,入境,84852,18499,2155,105506
2019-04-19,罗湖,出境,184063,21549,2415,208027
2019-04-19,落马洲支线,入境,48534,16086,769,65389
2019-04-19,落马洲支线,出境,114018,14541,702,129261
2019-04-19,港珠澳大桥,入境,18963,8731,6901,34595
2019-04-19,港珠澳大桥,出境,57076,20711,5726,83513
2019-04-19,落马洲,入境,24777,10659,1734,37170
2019-04-19,落马洲,出境,39692,7582,1129,48403
2019-04-19,文锦渡,入境,1323,1648,46,3017
2019-04-19,文锦渡,出境,3416,1336,126,4878
2019-04-19,沙头角,入境,1759,592,142,2493
2019-04-19,沙头角,出境,4770,559,116,5445
2019-04-19,深圳湾,入境,24803,13266,2772,40841
2019-04-19,深圳湾,出境,72830,13754,1665,88249
2019-04-19,中国客运码头,入境,2778,1217,1850,5845
2019-04-19,中国客运码头,出境,10636,1421,1417,13474
2019-04-19,港口管制,入境,1,0,104,105
2019-04-19,港口管制,出境,0,0,3,3
2019-04-19,启德邮轮码头,入境,1001,3043,47,4091
2019-04-19,启德邮轮码头,出境,3879,728,631,5238
2019-04-19,港澳客轮码头,入境,13216,1321,5367,19904
2019-04-19,港澳客轮码头,出境,21872,1487,4687,28046
2019-04-19,屯门客运码头,入境,1049,6,97,1152
2019-04-19,屯门客运码头,出境,1791,25,23,1839
2019-04-20,机场,入境,43572,12896,25898,82366
2019-04-20,机场,出境,44172,10732,28831,83735
2019-04-20,高铁西九龙,入境,12396,19531,2552,34479
2019-04-20,高铁西九龙,出境,24175,15840,1402,41417
2019-04-20,红磡,入境,2163,1251,648,4062
2019-04-20,红磡,出境,4594,1000,438,6032
2019-04-20,罗湖,入境,96913,30500,2665,130078
2019-04-20,罗湖,出境,120410,31567,2312,154289
2019-04-20,落马洲支线,入境,53428,33666,982,88076
2019-04-20,落马洲支线,出境,69004,30732,711,100447
2019-04-20,港珠澳大桥,入境,29980,15847,5741,51568
2019-04-20,港珠澳大桥,出境,36536,22396,5715,64647
2019-04-20,落马洲,入境,29161,13079,1522,43762
2019-04-20,落马洲,出境,25983,10404,1056,37443
2019-04-20,文锦渡,入境,1547,3188,77,4812
2019-04-20,文锦渡,出境,2007,1809,24,3840
2019-04-20,沙头角,入境,2430,1122,184,3736
2019-04-20,沙头角,出境,3397,918,82,4397
2019-04-20,深圳湾,入境,33155,27043,2906,63104
2019-04-20,深圳湾,出境,45603,27062,1764,74429
2019-04-20,中国客运码头,入境,4449,1503,1498,7450
2019-04-20,中国客运码头,出境,6131,1505,1624,9260
2019-04-20,港口管制,入境,2,1,159,162
2019-04-20,港口管制,出境,0,0,15,15
2019-04-20,启德邮轮码头,入境,911,192,3812,4915
2019-04-20,启德邮轮码头,出境,763,371,27,1161
2019-04-20,港澳客轮码头,入境,17119,1278,4844,23241
2019-04-20,港澳客轮码头,出境,16922,1643,4847,23412
2019-04-20,屯门客运码头,入境,1395,14,46,1455
2019-04-20,屯门客运码头,出境,1285,24,43,1352
2019-04-21,机场,入境,59308,11766,23072,94146
2019-04-21,机场,出境,39595,12921,34322,86838
2019-04-21,高铁西九龙,入境,26608,14750,1437,42795
2019-04-21,高铁西九龙,出境,13050,18736,2042,33828
2019-04-21,红磡,入境,5777,1235,355,7367
2019-04-21,红磡,出境,2079,1287,574,3940
2019-04-21,罗湖,入境,146295,29269,2410,177974
2019-04-21,罗湖,出境,96370,35486,2580,134436
2019-04-21,落马洲支线,入境,77898,36318,872,115088
2019-04-21,落马洲支线,出境,59928,33836,1011,94775
2019-04-21,港珠澳大桥,入境,44425,14458,5691,64574
2019-04-21,港珠澳大桥,出境,32780,20520,7052,60352
